S07LSAT8_Venetian_red_GDS783_ASDFRa_AREF.txt,impervious,0.021757551,0.042524863,0.17734745,0.24003692,0.38434443,0.32786378
S07LSAT8_Verdigris_GDS789_ASDFRa_AREF.txt,impervious,0.1309423,0.026071886,0.01078962,0.01261684,0.42410317,0.18677051
S07LSAT8_Vermiculite_ALB006CH01_exOre_ASDFRb_AREF.txt,impervious,0.19141847,0.26088575,0.35868862,0.46433893,0.57758933,0.56706238
S07LSAT8_Vermiculite_ALB22SC00_expOre_ASDFRb_AREF.txt,impervious,0.16945323,0.23705962,0.31885722,0.48120907,0.56920439,0.60477114
S07LSAT8_Vermiculite_ALB23SC00_expOre_ASDFRb_AREF.txt,impervious,0.16451786,0.22207378,0.29158494,0.4111813,0.55893153,0.58359617
S07LSAT8_Vermiculite_at1UI_expand_Ore_ASDFRb_AREF.txt,impervious,0.22728905,0.28158259,0.3126395,0.34892371,0.46132508,0.55171365
S07LSAT8_Vermiculite_GDS327_expandOre_ASDFRb_AREF.txt,impervious,0.22476074,0.308909,0.37408084,0.46128261,0.64037114,0.63418698
S07LSAT8_Vermiculite_GDS332_expandOre_ASDFRb_AREF.txt,impervious,0.21251322,0.28096363,0.33809423,0.40571865,0.51592427,0.5204404
S07LSAT8_Vermiculite_GDS445_expandOre_ASDFRb_AREF.txt,impervious,0.29006663,0.38893259,0.46207982,0.55066097,0.71005744,0.67851079
S07LSAT8_Vermiculite_GDS450_expandOre_ASDFRb_AREF.txt,impervious,0.29039073,0.38782534,0.44721812,0.50697505,0.64567554,0.64908308
S07LSAT8_Vermiculite_GDS453_expandOre_ASDFRb_AREF.txt,impervious,0.27709967,0.37131643,0.43701428,0.5139088,0.68112636,0.68198442
S07LSAT8_Vermiculite_GDS455_expandOre_ASDFRb_AREF.txt,impervious,0.17052475,0.21967465,0.26287693,0.32465076,0.50570166,0.55888683
S07LSAT8_Vermiculite_GDS460_expandOre_ASDFRb_AREF.txt,impervious,0.18398438,0.2673412,0.34062973,0.43089873,0.59635669,0.54976839
S07LSAT8_Vermiculite_GDS626_expandOre_ASDFRb_AREF.txt,impervious,0.22020708,0.30223295,0.36239845,0.43123579,0.60375875,0.6083563
S07LSAT8_Vermiculite_GDS627_expandOre_ASDFRb_AREF.txt,impervious,0.17682879,0.23141946,0.28726754,0.36186481,0.51954073,0.58532441
S07LSAT8_Vermiculite_GDS628_expandOre_ASDFRb_AREF.txt,impervious,0.1779459,0.2355693,0.2913667,0.36180428,0.57915831,0.63972247
S07LSAT8_Vermiculite_GDS629_expandOre_ASDFRb_AREF.txt,impervious,0.23115584,0.31154776,0.38984987,0.50808799,0.58994007,0.60764438
S07LSAT8_Vermiculite_GDS631_expandOre_ASDFRb_AREF.txt,impervious,0.17052475,0.21967465,0.26287693,0.32465076,0.50570166,0.55888683
S07LSAT8_Vermiculite_GDS649_expandOre_ASDFRb_AREF.txt,impervious,0.23063569,0.29746279,0.35062447,0.4113456,0.49188408,0.51972187
S07LSAT8_Vermiculite_GDS650_expandOre_ASDFRb_AREF.txt,impervious,0.29893959,0.39807364,0.46771243,0.55780411,0.71740735,0.73915988
S07LSAT8_Vermiculite_GDS651_expandOre_ASDFRb_AREF.txt,impervious,0.13207711,0.16827194,0.20350219,0.25373933,0.37102973,0.42331672
S07LSAT8_Vermiculite_GDS652_expandOre_ASDFRb_AREF.txt,impervious,0.20494607,0.27911285,0.34436595,0.43550259,0.56577319,0.63756371
S07LSAT8_Vermiculite_GDS653_expandOre_ASDFRb_AREF.txt,impervious,0.2039842,0.27411038,0.33373487,0.41662347,0.54563427,0.62454134
S07LSAT8_Vermiculite_GDS663_expandOre_ASDFRb_AREF.txt,impervious,0.31765535,0.40505844,0.47034568,0.54582644,0.6334306,0.65345287
S07LSAT8_Vermiculite_GDS700_expandOre_ASDFRb_AREF.txt,impervious,0.36190161,0.45794219,0.52088618,0.58626968,0.72729826,0.74305087
S07LSAT8_Vermiculite_GDS701_expandOre_ASDFRb_AREF.txt,impervious,0.22665071,0.30087417,0.35374966,0.41539598,0.51986367,0.59033424
S07LSAT8_Vermiculite_GDS823_expandOre_ASDFRb_AREF.txt,impervious,0.20013054,0.25930291,0.31141394,0.38571104,0.49387956,0.55896485
S07LSAT8_Vermiculite_GDS836_expandOre_ASDFRb_AREF.txt,impervious,0.25049767,0.32615697,0.37193349,0.41725162,0.58477986,0.62166524
S07LSAT8_Vermiculite_GDS847_expandOre_ASDFRb_AREF.txt,impervious,0.17090979,0.228834,0.27967367,0.34945059,0.51233542,0.53975165
S07LSAT8_Vermiculite_GDS850_expandOre_ASDFRb_AREF.txt,impervious,0.14483534,0.19883804,0.26006266,0.33762875,0.46621558,0.52985138
S07LSAT8_Vermiculite_GDS876_expandOre_ASDFRb_AREF.txt,impervious,0.20494607,0.27911285,0.34436595,0.43550259,0.56577319,0.63756371
S07LSAT8_Vermiculite_GDS886_expandOre_ASDFRb_AREF.txt,impervious,0.22759195,0.30102491,0.36061457,0.42953584,0.53074324,0.59606367
S07LSAT8_Vermiculite_GDS887_expandOre_ASDFRb_AREF.txt,impervious,0.12996632,0.1935685,0.25600505,0.35205117,0.52642775,0.58873904
S07LSAT8_Vermiculite_GDS906_expandOre_ASDFRb_AREF.txt,impervious,0.33734962,0.42453685,0.48837772,0.54986441,0.68642801,0.71281117
S07LSAT8_Vermiculite_GDS907_expandOre_ASDFRb_AREF.txt,impervious,0.15653823,0.22502731,0.27500886,0.34732208,0.56786585,0.62833297
S07LSAT8_Vermiculite_GDS908_expandOre_ASDFRb_AREF.txt,impervious,0.17982548,0.25480324,0.32426485,0.41869697,0.56107092,0.60600668
S07LSAT8_Vermiculite_GDS909_expandOre_ASDFRb_AREF.txt,impervious,0.24863449,0.32315639,0.38175371,0.44377002,0.53107482,0.60479313
S07LSAT8_Vermiculite_GDS910_expandOre_ASDFRb_AREF.txt,impervious,0.22036926,0.3093341,0.37092388,0.43664715,0.61427754,0.61031359
S07LSAT8_Vermiculite_GDS911_expandOre_ASDFRb_AREF.txt,impervious,0.18207541,0.2560702,0.3128038,0.38929883,0.58953685,0.66192323
S07LSAT8_Vermiculite_GDS912_expandOre_ASDFRb_AREF.txt,impervious,0.14741883,0.18449618,0.22014314,0.27670893,0.47273615,0.593207
S07LSAT8_Vermiculite_GDS913_expandOre_ASDFRb_AREF.txt,impervious,0.19006945,0.2494401,0.29912314,0.3711507,0.56750143,0.6226216
S07LSAT8_Vermiculite_GDS914_expandOre_ASDFRb_AREF.txt,impervious,0.1704174,0.22184332,0.26979661,0.33301032,0.5180338,0.6061877
S07LSAT8_Vermiculite_GDS915_expandOre_ASDFRb_AREF.txt,impervious,0.24296238,0.31678268,0.37324706,0.43412384,0.54452366,0.62266588
S07LSAT8_Vermiculite_GDS916_expandOre_ASDFRb_AREF.txt,impervious,0.24822864,0.33254129,0.39579481,0.47433734,0.60858762,0.66591781
S07LSAT8_Vermiculite_GDS917_expandOre_ASDFRb_AREF.txt,impervious,0.20298442,0.27622557,0.33664635,0.42246783,0.58657545,0.68854111
S07LSAT8_Vermiculite_GDS918_expandOre_ASDFRb_AREF.txt,impervious,0.28129381,0.36621201,0.42398277,0.47595155,0.64915639,0.65943378
S07LSAT8_Vermiculite_GDS919_expandOre_ASDFRb_AREF.txt,impervious,0.22973534,0.29887983,0.35207468,0.40671745,0.50835043,0.60384357
S07LSAT8_Vermiculite_GDS920_expandOre_ASDFRb_AREF.txt,impervious,0.23588873,0.30847901,0.36540323,0.42458552,0.5212453,0.59639961
S07LSAT8_Vermiculite_GDS921_expandOre_ASDFRb_AREF.txt,impervious,0.22943516,0.3001734,0.35405061,0.41222131,0.5158357,0.58692139
S07LSAT8_Vermiculite_GDS922_expandOre_ASDFRb_AREF.txt,impervious,0.21652801,0.29009339,0.349648,0.41299811,0.51404208,0.57224393
S07LSAT8_Vermiculite_GDS923_expandOre_ASDFRb_AREF.txt,impervious,0.19122469,0.24591571,0.29423797,0.3483122,0.44056514,0.50073403
S07LSAT8_Vermiculite_GDS924_expandOre_ASDFRb_AREF.txt,impervious,0.23738553,0.32352427,0.39641145,0.48410764,0.60127193,0.65078765
S07LSAT8_Vermiculite_GDS925_expandOre_ASDFRb_AREF.txt,impervious,0.21210735,0.28785947,0.35370022,0.43074164,0.53655273,0.59175241
S07LSAT8_Vermiculite_Li2UI_expand_Ore_ASDFRb_AREF.txt,impervious,0.2120873,0.2753717,0.31566057,0.36404654,0.51444012,0.57896036
S07LSAT8_Vermiculite+0wt%amph._GDS327_ASDFRb_AREF.txt,impervious,0.12144849,0.1689963,0.20607474,0.25420424,0.36627588,0.36968386
S07LSAT8_Vermiculite+1wt%amph._GDS451_ASDFRb_AREF.txt,impervious,0.15058002,0.20664378,0.24970242,0.30542144,0.44086811,0.44378003
S07LSAT8_Vermiculite+5wt%amph._GDS454_ASDFRb_AREF.txt,impervious,0.15480356,0.19886765,0.23025833,0.27179393,0.37895834,0.38082677
S07LSAT8_Vermillion_GDS779_ASDFRa_AREF.txt,impervious,0.019696267,0.03628419,0.32605761,0.36725637,0.44960457,0.51486367
S07LSAT8_Viridian_GDS800_ASDFRa_AREF.txt,impervious,0.12819839,0.069621004,0.028738998,0.47226241,0.48948696,0.4309552
S07LSAT8_Wood_Beam_GDS363_Nw_Pine_2X4_ASDFRa_AREF.txt,impervious,0.25579125,0.34359741,0.46782285,0.64272237,0.48602939,0.34005082
S07LSAT8_WTC_Dust_Debris_WTC01-2_ASDFRa_AREF.txt,impervious,0.15027007,0.17960601,0.20290363,0.21793263,0.24824022,0.25163436
S07LSAT8_WTC_Dust_Debris_WTC01-28_ASDFRa_AREF.txt,impervious,0.18395877,0.21728437,0.24340779,0.26681218,0.30267945,0.30138287
S07LSAT8_Yellow_ochre_GDS794_Germany_ASDFRa_AREF.txt,impervious,0.053923473,0.17645191,0.24501464,0.28552598,0.46097127,0.4025521
S07LSAT8_Ytterbium_Oxide_J.M._319_ASDFRa_AREF.txt,impervious,0.82660139,0.88374692,0.90621287,0.78396606,0.83676749,0.75090438
S07LSAT8_Yttrium_Oxide_5-9s_SPEX_ASDFRa_AREF.txt,impervious,0.82422185,0.84474015,0.85457766,0.86172819,0.83005047,0.79155231
S07LSAT8_Yttrium_Oxide_J.M._301_ASDFRa_AREF.txt,impervious,0.75329065,0.81264693,0.86075854,0.90175575,0.83169168,0.7076776
S07LSAT8_Zinc_oxide_GDS807_(ZnO)_ASDFRa_AREF.txt,impervious,0.75964248,0.77342558,0.7744903,0.77250266,0.73743099,0.70385104
S07LSAT8_Acid_Mine_Dr_Assemb1-Fe3+_ASDFRb_AREF.txt,soil,0.11540608,0.17674881,0.31647,0.38854498,0.60126275,0.50681335
S07LSAT8_Acid_Mine_Dr_Assemb2-Fe3+_ASDFRb_AREF.txt,soil,0.059746593,0.24394797,0.42851889,0.46536049,0.69647622,0.59810126
S07LSAT8_Actinolite_Dolomit_BR93-60B_BECKb_AREF.txt,soil,0.25097182,0.29691228,0.30834112,0.28529191,0.34675464,0.23891197
S07LSAT8_Actinolite-Hornfels_BR93-5a_BECKc_AREF.txt,soil,0.096862532,0.11680204,0.10667282,0.12209833,0.32366315,0.34693855
S07LSAT8_Actinolite-Tremolit_BR93-22C_BECKb_AREF.txt,soil,0.080248944,0.081667513,0.07341937,0.076475449,0.2004713,0.23493405
S07LSAT8_Alun.33+Kaol.33+Musc.33_AMX2_ASDNGa_AREF.txt,soil,0.61228633,0.69538683,0.76479489,0.80683404,0.76636088,0.49828461
S07LSAT8_Alun.33+Kaol.33+Musc.33_AMX2_BECKa_AREF.txt,soil,0.56234825,0.64783907,0.72151208,0.77401716,0.71353626,0.40029645
S07LSAT8_Alun_Na+Kaol+Hemat_MV00-11a_ASDFRc_AREF.txt,soil,0.17156491,0.21193787,0.35242248,0.39799559,0.67865837,0.41199377
S07LSAT8_Alun0.3+Musc0.4+Pyro0.3_AMX1_BECKa_AREF.txt,soil,0.59277362,0.60901189,0.64595497,0.66247243,0.74821502,0.59288055
S07LSAT8_Alun366+.50PyroPYS1A_GDS222_BECKb_AREF.txt,soil,0.63121301,0.71255231,0.77832723,0.86625201,0.86172992,0.49886891
S07LSAT8_Alunite.5+MuscCU91-250A_AMX4_ASDNGa_AREF.txt,soil,0.51936883,0.61911762,0.70473802,0.75022471,0.68514603,0.42039207
S07LSAT8_Alunite.5+MuscCU91-250A_AMX4_BECKa_AREF.txt,soil,0.44345292,0.53739041,0.62551683,0.68291557,0.58919489,0.28983533
S07LSAT8_Alunite_K_CU98-5C_MedTemp_ASDFRb_AREF.txt,soil,0.49163574,0.60791379,0.68784505,0.7377668,0.61898851,0.35537145
S07LSAT8_Alunite_K-Na_CU91-217H1_LowT_ASDFRb_AREF.txt,soil,0.33381245,0.39427257,0.44738647,0.48824748,0.43583265,0.14679042
S07LSAT8_Alunite_NH4+Jaro_NMNH145596A_ASDFRb_AREF.txt,soil,0.42397121,0.52512467,0.5722335,0.59702456,0.6350221,0.35274431
S07LSAT8_Alunite_NH4+Jaro_NMNH145596A_BECKb_AREF.txt,soil,0.54191887,0.65258932,0.70485228,0.73548454,0.77457583,0.49736464
S07LSAT8_Alunite+Dickite_MV99-6-26b_ASDFRc_AREF.txt,soil,0.42441434,0.51313174,0.62551349,0.66442245,0.69766933,0.42311034
S07LSAT8_Alunite+Pyrophyl_SD1093A_BECKb_AREF.txt,soil,0.080604345,0.1588511,0.19971734,0.2015729,0.31452543,0.22244824
S07LSAT8_Alunite0.35K+.65Na_CU91-217H_ASDFRb_AREF.txt,soil,0.33381245,0.39427257,0.44738647,0.48824748,0.43583265,0.14679042
S07LSAT8_Alunite0.5+Kaol_KGa-1_AMX3_ASDNGb_AREF.txt,soil,0.67533064,0.75569004,0.83988696,0.8857162,0.77168971,0.43562302
S07LSAT8_Alunite0.5+Kaol_KGa-1_AMX3_BECKb_AREF.txt,soil,0.66121435,0.75173235,0.84430915,0.90330905,0.77400333,0.40692279
S07LSAT8_Alunite-K_CU91-217G1_HiTemp_ASDFRb_AREF.txt,soil,0.37914914,0.44864351,0.48540688,0.51552534,0.49921727,0.25238577
S07LSAT8_Basalt_fresh_BR93-46B_BECKb_AREF.txt,soil,0.081375472,0.093717113,0.10768578,0.11076376,0.11424101,0.09824428
S07LSAT8_Basalt_weathered_BR93-43_BECKb_AREF.txt,soil,0.11201804,0.13144171,0.14591222,0.15867473,0.1824383,0.15210195
S07LSAT8_Beidellite+Montmor_GDS123_ASDFRb_AREF.txt,soil,0.57153887,0.62908554,0.67067385,0.71782392,0.64282334,0.44076115
S07LSAT8_Biotite-Chlorite_Mx_BR93-36A_BECKb_AREF.txt,soil,0.13972816,0.17283793,0.17104089,0.17275603,0.24379605,0.24812272
S07LSAT8_Blue_Efflorscnt_Min_SU93-300_BECKb_AREF.txt,soil,0.23969917,0.24064533,0.15681468,0.11242814,0.14766178,0.11593844
S07LSAT8_BurnArea_TopSurface_WRF00-02_ASDFRb_AREF.txt,soil,0.026150256,0.028593868,0.031527355,0.040716559,0.10655308,0.15615614
S07LSAT8_BurnArea_Traverse_WRF00-01_ASDFRb_AREF.txt,soil,0.028358433,0.033788264,0.040771067,0.059012957,0.1524972,0.20838912
S07LSAT8_Calc.25+Dolo.25+Ca-Mont_AMX7_ASDNGb_AREF.txt,soil,0.70445728,0.74132049,0.76520777,0.78009027,0.76631528,0.64430761
S07LSAT8_Calc.25+Dolo.25+Ca-Mont_AMX7_BECKb_AREF.txt,soil,0.71950781,0.75867456,0.78736925,0.81108278,0.77326214,0.62209702
S07LSAT8_Calc.25+Dolo.25+Na-Mon_AMX18_ASDNGb_AREF.txt,soil,0.70990485,0.75059527,0.76069337,0.77204144,0.79213065,0.69553292
S07LSAT8_Calc.25+Dolo.25+Na-Mon_AMX18_BECKb_AREF.txt,soil,0.71792173,0.75812858,0.76645815,0.78377819,0.79152387,0.67182815
S07LSAT8_Calcite.33+Ca-Mont.67_AMX19_ASDNGb_AREF.txt,soil,0.71340221,0.7604562,0.79188478,0.81422979,0.79661602,0.65851796
S07LSAT8_Calcite.33+Ca-Mont.67_AMX19_BECKb_AREF.txt,soil,0.72624522,0.77598715,0.81334686,0.8448025,0.80211318,0.63048303
S07LSAT8_Calcite.33+Epidote.67_GDS311_ASDFRa_AREF.txt,soil,0.18752339,0.29712215,0.31690624,0.45370832,0.6328693,0.65708309
S07LSAT8_Calcite.33+Na-Mont.67_AMX44_ASDNGb_AREF.txt,soil,0.72070217,0.77288473,0.78583556,0.80344391,0.83120865,0.7271598
S07LSAT8_Calcite.5+.Ca-Mont.5_AMX6_ASDNGb_AREF.txt,soil,0.76178557,0.80028135,0.82582581,0.84370309,0.83031189,0.71198624
S07LSAT8_Calcite.5+.Ca-Mont.5_AMX6_BECKb_AREF.txt,soil,0.777915,0.81747007,0.84645575,0.87355816,0.84118432,0.68398726
S07LSAT8_Calcite.5+.Na-Mont.5_AMX43_ASDNGb_AREF.txt,soil,0.76723313,0.80955642,0.82131147,0.83565408,0.85612732,0.76321119
S07LSAT8_Calcite.5+Dolomite.5_AMX8_ASDNGb_AREF.txt,soil,0.78943276,0.7994929,0.80441636,0.80316448,0.80142391,0.7338888
S07LSAT8_Calcite.5+Dolomite.5_AMX8_BECKb_AREF.txt,soil,0.8161096,0.8243283,0.82761002,0.83487439,0.82255334,0.72071934
S07LSAT8_Calcite.67+Epidote.33_GDS310_ASDFRa_AREF.txt,soil,0.30369818,0.41027874,0.42781577,0.54847354,0.69080764,0.6861065
S07LSAT8_Calcite.7+Kaolin-wxl.3_AMX9_ASDNGa_AREF.txt,soil,0.87786514,0.90288955,0.92038214,0.93462366,0.93619579,0.80922234
S07LSAT8_Calcite.7+Kaolin-wxl.3_AMX9_BECKa_AREF.txt,soil,0.89308882,0.91996413,0.93609869,0.95874363,0.95954365,0.77751487
S07LSAT8_Calcite.8+Ca-Montmor.2_AMX15_BECKb_AREF.txt,soil,0.74173898,0.79497409,0.83163768,0.87383139,0.84434289,0.68642825
S07LSAT8_Calcite.80+Mont_Swy-1_GDS212_ASDNGa_AREF.txt,soil,0.73361629,0.78508794,0.79739815,0.82090271,0.84897071,0.7848683
S07LSAT8_Calcite.80wt+Kaol_CM9_GDS213_ASDNGa_AREF.txt,soil,0.84899116,0.8777793,0.88677377,0.89990234,0.92266345,0.76822054
S07LSAT8_Calcite+.33Muscov_AMX5_Ruby_BECKa_AREF.txt,soil,0.84000987,0.85203111,0.88080972,0.89927113,0.93599826,0.78612965
S07LSAT8_Calcite+Talc_PC99-1G_ASDFRc_AREF.txt,soil,0.38403252,0.38943747,0.38087898,0.35941663,0.36514542,0.26518652
S07LSAT8_Chabazite+Thom+Wair_HS193.3B_ASDFRb_AREF.txt,soil,0.57057077,0.61874545,0.65761191,0.69633079,0.51117796,0.37095407
S07LSAT8_Chabazite+Thom+Wair_HS193.3B_BECKb_AREF.txt,soil,0.55391806,0.60694766,0.65093261,0.69212991,0.49067298,0.33669382
S07LSAT8_Chl.33+Epid.33+Cal.33_GDS319_ASDFRa_AREF.txt,soil,0.15358999,0.18637119,0.16224149,0.17072451,0.37569568,0.51458555
S07LSAT8_Chlor.2+Epid.2+Calc.6_GDS314_ASDFRa_AREF.txt,soil,0.21900573,0.25029159,0.22421169,0.23107055,0.4276534,0.55085039
S07LSAT8_Chlor.2+Epid.6+Calc.2_GDS312_ASDFRa_AREF.txt,soil,0.13076977,0.17951833,0.16456683,0.1893691,0.38908067,0.50847107
S07LSAT8_Chlor.6+Epid.2+Calc.2_GDS313_ASDFRa_AREF.txt,soil,0.12668842,0.14308162,0.11723363,0.11557246,0.29374921,0.44115946
S07LSAT8_Chlor+Goethite_CU93-4B_Phyl_BECKa_AREF.txt,soil,0.24776877,0.27714294,0.26383188,0.23047976,0.24663521,0.18589929
S07LSAT8_Chlorit.33+Calcite.67_GDS315_ASDFRa_AREF.txt,soil,0.2030385,0.21396075,0.18330079,0.17795257,0.35686624,0.48674962
S07LSAT8_Chlorite.33+Epidot.67_GDS318_ASDFRa_AREF.txt,soil,0.10365156,0.14141938,0.12213425,0.13699207,0.33554527,0.46164492
S07LSAT8_Chlorite.67+Calcit.33_GDS316_ASDFRa_AREF.txt,soil,0.12391645,0.13499914,0.10861992,0.10437933,0.27508655,0.40487868
S07LSAT8_Chlorite.67+Epidot.33_GDS317_ASDFRa_AREF.txt,soil,0.11270932,0.13305593,0.10742729,0.10861905,0.29847893,0.44165993
S07LSAT8_Chlorite_Phyllite_CU91-238A_BECKb_AREF.txt,soil,0.10003389,0.1310951,0.14819035,0.13548411,0.13130765,0.12897268
S07LSAT8_Chlorite_Serpentine_BR93-22B_BECKb_AREF.txt,soil,0.16934554,0.20774569,0.20429915,0.25392443,0.44865042,0.38338727
S07LSAT8_Chlorite+Muscovite_CU93-65A_ASDNGa_AREF.txt,soil,0.14967817,0.17557536,0.15933707,0.1452675,0.27094477,0.23630947
S07LSAT8_Chlorite+Muscovite_CU93-65A_BECKa_AREF.txt,soil,0.098256499,0.12696181,0.11578516,0.11210484,0.24046582,0.19886827
S07LSAT8_ClinozoisiteEpidote_HS299.1B_ASDFRb_AREF.txt,soil,0.50472623,0.58223087,0.69941622,0.73369205,0.83934897,0.83479261
S07LSAT8_ClinozoisiteEpidote_HS299.2B_ASDFRb_AREF.txt,soil,0.33280632,0.39469314,0.53033757,0.56428301,0.72958738,0.73186803
S07LSAT8_ClinozoisiteEpidote_HS299.2B_BECKb_AREF.txt,soil,0.34687382,0.40878069,0.54419321,0.58363861,0.72376287,0.72210389
S07LSAT8_ClinozoisiteEpidote_HS299.4B_ASDFRb_AREF.txt,soil,0.1102047,0.13390316,0.26325202,0.23787118,0.49510112,0.44338185
S07LSAT8_ClinozoisiteEpidote_HS299.6_ASDFRb_AREF.txt,soil,0.14271046,0.14361718,0.25425282,0.19636357,0.37961471,0.29996836
S07LSAT8_Cordierite-QtzMus_HS346.1B_ASDFRc_AREF.txt,soil,0.27777457,0.29880929,0.32659462,0.35473993,0.31826919,0.31835124
S07LSAT8_Cordierite-QtzMus_HS346.2B_ASDFRc_AREF.txt,soil,0.38812438,0.42314795,0.4486402,0.4492639,0.46645448,0.42910457
S07LSAT8_Cordierite-QtzMus_HS346.3B_ASDFRc_AREF.txt,soil,0.29283684,0.31709212,0.33224735,0.32006511,0.34773672,0.29566571
S07LSAT8_Cordierite-QtzMus_HS346.3B_BECKc_AREF.txt,soil,0.2655856,0.2899819,0.30584201,0.30210125,0.30652955,0.2524595
S07LSAT8_Cordierite-QtzMus_HS346.4B_ASDFRc_AREF.txt,soil,0.15303734,0.16716698,0.1752888,0.14625396,0.17696318,0.11233141
S07LSAT8_Covellite-Pyrite_HS477.2B_ASDNGb_AREF.txt,soil,0.034057703,0.036098227,0.041013371,0.054727212,0.067689471,0.069056496
S07LSAT8_Covellite-Pyrite_HS477.2B_BECKb_AREF.txt,soil,0.024012437,0.025663864,0.030271789,0.045524295,0.050345793,0.050306726
S07LSAT8_Covellite-Pyrite_HS477.4B_ASDFRb_AREF.txt,soil,0.043022629,0.042830825,0.051723387,0.10405722,0.13877907,0.15204079
S07LSAT8_Covellite-Pyrite_HS477.6_ASDFRb_AREF.txt,soil,0.080030076,0.066322364,0.066095777,0.22077891,0.31830537,0.37903151
S07LSAT8_Dic.4+msc.3+gyp.2+jr.1_AMX20_BECKa_AREF.txt,soil,0.68572718,0.74035555,0.80086869,0.80596417,0.82019782,0.47561616
S07LSAT8_Dolomit+Calcite+Talc_PC99-1E_ASDFRc_AREF.txt,soil,0.33331069,0.35494143,0.36401549,0.35985351,0.34291556,0.28165019
S07LSAT8_Dolomite.5+Ca-Mont.5_AMX10_ASDNGb_AREF.txt,soil,0.64712888,0.68235958,0.70458931,0.71647745,0.70231909,0.57662988
S07LSAT8_Dolomite.5+Ca-Mont.5_AMX10_BECKb_AREF.txt,soil,0.66110033,0.69987959,0.72828299,0.74860764,0.70533985,0.56020755
S07LSAT8_Dolomite.5+Na-Mont.5_AMX21_ASDNGb_AREF.txt,soil,0.65257668,0.69163465,0.70007503,0.7084285,0.72813398,0.62785459
S07LSAT8_Dolomite.5+Na-Mont.5_AMX21_BECKb_AREF.txt,soil,0.65951437,0.69933349,0.70737153,0.72130311,0.72360218,0.6099382
S07LSAT8_Erionite+Merlinoite_GDS144_BECKc_AREF.txt,soil,0.17860691,0.46162432,0.61551726,0.65019673,0.77140421,0.58455241
S07LSAT8_Erionite+Offretite_GDS72_BECKb_AREF.txt,soil,0.71889198,0.85599148,0.89928901,0.93613315,0.81497473,0.67387497
S07LSAT8_Fe-Hydroxide_SU93-106_amorph_BECKb_AREF.txt,soil,0.041144196,0.09312728,0.18181625,0.1979472,0.19357111,0.16683057
S07LSAT8_Goeth+qtz.5+Jarosite.5_AMX11_BECKb_AREF.txt,soil,0.32564047,0.52378237,0.65068132,0.57227886,0.82238948,0.68770295
S07LSAT8_Goethite_Phyllite_CU91-236A_ASDFRb_AREF.txt,soil,0.19114053,0.34055325,0.40175611,0.40112057,0.73978078,0.58366734
S07LSAT8_Goethite0.02+Quartz_GDS240_BECKa_AREF.txt,soil,0.36032403,0.55394715,0.64980459,0.68721867,0.85081911,0.85520184
S07LSAT8_Gyp.3+jr.1+msc.4+dic.2_AMX22_BECKa_AREF.txt,soil,0.70216429,0.74676514,0.80583286,0.80565405,0.80339932,0.49314511
S07LSAT8_Gyp.4+jr20+msc.2+dic.2_AMX23_BECKa_AREF.txt,soil,0.69102728,0.75359684,0.8133685,0.78835016,0.76995593,0.44227681
S07LSAT8_Gyp.5+Kjar.3+hAlmsc.2_AMX24_BECKa_AREF.txt,soil,0.67114145,0.74214232,0.8084023,0.75614518,0.74343306,0.44488707
S07LSAT8_Gyp+jar+ill_BRCM1_Marysvale_ASDFRb_AREF.txt,soil,0.24581617,0.40682408,0.48957208,0.43933529,0.63161582,0.42111987
S07LSAT8_Halloysite_CU91-242D_ASDFRb_AREF.txt,soil,0.45203665,0.51706719,0.55942494,0.56293827,0.61511123,0.47634026
S07LSAT8_Halloysite+Kaolinite_CM29_BECKa_AREF.txt,soil,0.74325788,0.8277241,0.85964626,0.8743093,0.83079463,0.39834732
S07LSAT8_Hematite.02+Quartz.98_GDS76_BECKa_AREF.txt,soil,0.24345325,0.31641346,0.60196978,0.66912138,0.91802824,0.91860676
S07LSAT8_Hematitic_Alt._Tuff_CU91-223_ASDFRb_AREF.txt,soil,0.06301114,0.10751456,0.24934606,0.27080506,0.60158575,0.39727658
S07LSAT8_Hydrated_Volc_Tuff_CU01-4A_ASDFRc_AREF.txt,soil,0.29429978,0.35320202,0.38807532,0.42002401,0.40758222,0.31175667
S07LSAT8_Illite_CU00-5B_Hi-Al+Quartz_ASDFRa_AREF.txt,soil,0.42437178,0.44129384,0.44507876,0.45395392,0.42441875,0.20913637
S07LSAT8_Jarosite_Rhyolite_CU91-20A_BECKa_AREF.txt,soil,0.27158061,0.32834372,0.30920252,0.2200198,0.67480421,0.64450485
S07LSAT8_Kalun+kaol+gth_mv2-ar3_ASDFRb_AREF.txt,soil,0.18298033,0.2707133,0.43484312,0.52037323,0.65333158,0.27704158
S07LSAT8_Kaol.5+MuscCU91-250A_AMX13_ASDNGb_AREF.txt,soil,0.66071421,0.73242456,0.77293521,0.80901098,0.86546975,0.65393776
S07LSAT8_Kaol.5+MuscCU91-250A_AMX13_BECKb_AREF.txt,soil,0.58237743,0.65439427,0.69471073,0.73582673,0.77741039,0.50413096
S07LSAT8_Kaol_Wxl+0.5Musc_Ruby_AMX12_ASDNGa_AREF.txt,soil,0.70868659,0.73794854,0.77548802,0.79137391,0.85071564,0.55588967
